adminCode	adminLevel	date	evi_0	evi_30	evi_60	evi_90	evi_120	evi_150	evi_180	temperature_0	temperature_30	temperature_60	temperature_90	temperature_120	temperature_150	temperature_180	precip_0	precip_30	precip_60	precip_90	precip_120	precip_150	precip_180	spi1_0	spi1_30	spi1_60	spi1_90	spi1_120	spi1_150	spi1_180	spi3_0	spi3_30	spi3_60	spi3_90	spi3_120	spi3_150	spi3_180	spi6_0	spi6_30	spi6_60	spi6_90	spi6_120	spi6_150	spi6_180	variable	cases	windowLength	epiWeek	year	population	logpop	evi_0avg	temperature_0avg	precip_0avg	polyid	adminName	region	precip	spi	y	polyid2	region2
NG032	admin1	2021-04-19	0.1792262684576588	0.18218795518883288	0.20196703042707975	0.23644462021436635	0.2980502297137194	0.3729608940077994	0.40496858813397724	37.28549164726104	36.25119178584014	36.286379168000124	36.29800621877204	35.335225684561514	32.30664214460011	29.631188966200185	0.8689849183333345	0.203820081666668	5.266605572796897e-4	0.0020081622239463562	0.0703223805572797	2.0813347500000012	6.473141748333332	-0.04853553267376807	-0.9535593628070976	-1.7209524397690725	-1.5581176851119904	-1.0923016584504248	-0.56354385324916	-0.4404630268105596	-0.15559429841464303	-1.401428093780132	-1.725482783641286	-0.8479113835632383	-0.6463479326673228	-0.7150133627064542	-0.5141386972816907	-0.33990366588641774	-0.6126266718287715	-0.7861093506712624	-0.6817300060114468	-0.5788899061408977	-0.5473787892131535	-0.5290846016110619	lassa_confirmed	0	60	16	2021	4609263.80292245	3.830653241571463	0.17288183994569906	36.365022962806165	0.9604083409375013	32	Plateau	north	2	-0.5999999999999996	0	32	1
NG035	admin1	2021-04-19	0.20854114398853402	0.19896757337316742	0.2242652069101977	0.28101227628428965	0.35774216050298163	0.42243403855804534	0.4495898882381046	35.96785995073918	35.28971487819237	34.59692610874582	33.840753520745814	32.81872465972418	30.663390337000045	28.06271001560008	1.5325151033333417	0.4315972666666748	0.007244308333341544	0.005657801666674878	0.7720148950000082	4.812855466666674	9.088908885000004	0.08121897746476112	-0.7928171828975418	-1.3556760847817688	-0.8956404106150365	-0.40995832152888306	-0.16436939571357165	-0.5848847939189092	-0.035802549353889955	-1.0925781513838049	-1.1079920469128246	-0.2885175100964285	-0.40347755687289905	-0.8060476649140776	-0.7339701497813865	-0.029422154373253104	-0.42435876548114704	-0.8513876159446905	-0.7183526129194691	-0.45908095106833474	-0.43894162498965106	-0.44633079794897373	lassa_confirmed	1	60	16	2021	3186409.0557347	3.4614796878708796	0.20645553737647787	34.85530118393017	1.5973479168628593	35	Taraba	north	4.75	-0.5	1	35	1
NG035	admin1	2021-04-19	0.20854114398853402	0.19896757337316742	0.2242652069101977	0.28101227628428965	0.35774216050298163	0.42243403855804534	0.4495898882381046	35.96785995073918	35.28971487819237	34.59692610874582	33.840753520745814	32.81872465972418	30.663390337000045	28.06271001560008	1.5325151033333417	0.4315972666666748	0.007244308333341544	0.005657801666674878	0.7720148950000082	4.812855466666674	9.088908885000004	0.08121897746476112	-0.7928171828975418	-1.3556760847817688	-0.8956404106150365	-0.40995832152888306	-0.16436939571357165	-0.5848847939189092	-0.035802549353889955	-1.0925781513838049	-1.1079920469128246	-0.2885175100964285	-0.40347755687289905	-0.8060476649140776	-0.7339701497813865	-0.029422154373253104	-0.42435876548114704	-0.8513876159446905	-0.7183526129194691	-0.45908095106833474	-0.43894162498965106	-0.44633079794897373	lassa_confirmed	0	60	16	2021	3186409.0557347	3.4614796878708796	0.20645553737647787	34.85530118393017	1.5973479168628593	35	Taraba	north	4.75	-0.5	0	35	1
NG005	admin1	2021-04-26	0.1661251922577031	0.17281273486912152	0.1892709118176047	0.21586069935042165	0.2663576521822459	0.3361069890677549	0.37654540286064225	39.43000018890213	35.630429434407546	34.568498206701896	36.041688403193106	35.68911187047283	33.678661677280104	31.68349601973697	0.3355701100000184	0.0974483633333518	1.498966666851226e-4	3.063930097351226e-4	0.045150173009735124	0.8171391250000184	4.739166593333352	-0.1278661079373672	-1.3341227244992488	-1.9423498273419681	-0.8501199605396379	0.10015746191641993	0.7360565652954497	0.9478034681398481	-0.1575115370938153	-1.0438167631544673	-0.7179671813822632	0.6909217470141246	0.9288644801317252	1.1713693698611984	1.3210517212637076	0.10294972317163431	0.9285243359754568	1.1789482894655425	1.331233048108234	1.432056373172485	1.2596512716539439	1.1841339148324272	lassa_confirmed	0	60	17	2021	7046880.66802427	4.255170153468332	0.16162483229907298	38.64697799384114	0.4000633904677495	5	Bauchi	south	0.75	1.4000000000000004	0	5	2
NG005	admin1	2021-04-26	0.1661251922577031	0.17281273486912152	0.1892709118176047	0.21586069935042165	0.2663576521822459	0.3361069890677549	0.37654540286064225	39.43000018890213	35.630429434407546	34.568498206701896	36.041688403193106	35.68911187047283	33.678661677280104	31.68349601973697	0.3355701100000184	0.0974483633333518	1.498966666851226e-4	3.063930097351226e-4	0.045150173009735124	0.8171391250000184	4.739166593333352	-0.1278661079373672	-1.3341227244992488	-1.9423498273419681	-0.8501199605396379	0.10015746191641993	0.7360565652954497	0.9478034681398481	-0.1575115370938153	-1.0438167631544673	-0.7179671813822632	0.6909217470141246	0.9288644801317252	1.1713693698611984	1.3210517212637076	0.10294972317163431	0.9285243359754568	1.1789482894655425	1.331233048108234	1.432056373172485	1.2596512716539439	1.1841339148324272	lassa_confirmed	0	60	17	2021	7046880.66802427	4.255170153468332	0.16162483229907298	38.64697799384114	0.4000633904677495	5	Bauchi	south	0.75	1.4000000000000004	0	5	2
NG007	admin1	2021-04-26	0.21141922940738805	0.1929143851416993	0.209003509464256	0.2534567043301436	0.3241466694181867	0.39186868161490995	0.4201993159178545	37.644607246774214	35.98538452468294	34.78840839818869	34.045057643925944	32.94723649950002	30.995600577128215	29.143936627809527	1.8555442016666315	0.9198715099999647	0.0511793799999647	0.04481397833329803	0.16534996333329802	3.7462241649999646	8.163897739999966	-0.005398664806351561	-0.5360576323952294	-1.3932514271424974	-0.993130844551494	-0.9273352820642462	-0.8114139237067467	-0.20561442466693522	-0.16547213769016728	-1.151051429597066	-2.0896828872572524	-1.314373861425335	-0.6420665963514331	-0.6939712825029184	-0.621000201950456	-0.8316871386901143	-0.7216087933329036	-0.840723150102697	-0.8554753849369985	-0.6749602604145447	-0.5771612564213862	-0.490478346200692	lassa_confirmed	0	60	17	2021	6225811.92221866	4.1312889561117325	0.23014835705965736	35.67702250179003	1.814356224560876	7	Benue	south	3.5	-0.6999999999999997	0	7	2
NG007	admin1	2021-04-26	0.21141922940738805	0.1929143851416993	0.209003509464256	0.2534567043301436	0.3241466694181867	0.39186868161490995	0.4201993159178545	37.644607246774214	35.98538452468294	34.78840839818869	34.045057643925944	32.94723649950002	30.995600577128215	29.143936627809527	1.8555442016666315	0.9198715099999647	0.0511793799999647	0.04481397833329803	0.16534996333329802	3.7462241649999646	8.163897739999966	-0.005398664806351561	-0.5360576323952294	-1.3932514271424974	-0.993130844551494	-0.9273352820642462	-0.8114139237067467	-0.20561442466693522	-0.16547213769016728	-1.151051429597066	-2.0896828872572524	-1.314373861425335	-0.6420665963514331	-0.6939712825029184	-0.621000201950456	-0.8316871386901143	-0.7216087933329036	-0.840723150102697	-0.8554753849369985	-0.6749602604145447	-0.5771612564213862	-0.490478346200692	lassa_confirmed	1	60	17	2021	6225811.92221866	4.1312889561117325	0.23014835705965736	35.67702250179003	1.814356224560876	7	Benue	south	3.5	-0.6999999999999997	1	7	2
NG011	admin1	2021-04-26	0.24129145035103666	0.21166846488305513	0.2260356025932582	0.270472795059744	0.3316771812300556	0.3782486412382549	0.3980526249176516	34.06544363012485	34.266019827666554	32.92050776622216	32.231442180111046	32.108265802384516	31.56615780707671	29.164561918332822	3.0739316583333514	1.4669726750000172	0.2489595900000167	0.2067623366666833	0.4473116800000166	4.434844450000016	9.541206903333348	-0.10968827113611714	-0.3833528685826087	-0.5071881968060664	-0.23777167207370073	-0.8924052906609532	-1.1741089872381558	-0.3405858667250397	-0.5247744531875564	-0.7945532193638679	-1.3535944280405827	-1.3557765623517057	-0.9981088004338404	-1.1101403384929207	-1.0747349584059842	-1.2667915494670552	-1.2180921499015513	-1.3003847049147679	-1.3022333836645308	-1.1200941258833157	-1.0298125377969334	-0.8914001839999296	lassa_confirmed	0	60	17	2021	3190656.31306472	3.4628117294017082	0.26554501475635917	33.450219988572314	3.157637954166686	11	Ebonyi	south	4.25	-1.2	0	11	2
NG011	admin1	2021-04-26	0.24129145035103666	0.21166846488305513	0.2260356025932582	0.270472795059744	0.3316771812300556	0.3782486412382549	0.3980526249176516	34.06544363012485	34.266019827666554	32.92050776622216	32.231442180111046	32.108265802384516	31.56615780707671	29.164561918332822	3.0739316583333514	1.4669726750000172	0.2489595900000167	0.2067623366666833	0.4473116800000166	4.434844450000016	9.541206903333348	-0.10968827113611714	-0.3833528685826087	-0.5071881968060664	-0.23777167207370073	-0.8924052906609532	-1.1741089872381558	-0.3405858667250397	-0.5247744531875564	-0.7945532193638679	-1.3535944280405827	-1.3557765623517057	-0.9981088004338404	-1.1101403384929207	-1.0747349584059842	-1.2667915494670552	-1.2180921499015513	-1.3003847049147679	-1.3022333836645308	-1.1200941258833157	-1.0298125377969334	-0.8914001839999296	lassa_confirmed	1	60	17	2021	3190656.31306472	3.4628117294017082	0.26554501475635917	33.450219988572314	3.157637954166686	11	Ebonyi	south	4.25	-1.2	1	11	2
NG012	admin1	2021-04-26	0.28953413467585115	0.24944644278019926	0.2704307013481833	0.33721155919313295	0.408189993955575	0.47692832497361065	0.5159929202984626	32.44507710690888	32.81750663977762	31.61298918199991	31.094251975209232	30.527429436711046	30.0130830857856	29.30640512622186	3.442307094999933	1.4668227233332658	0.4285264899999325	0.482070351666599	0.9221833133332661	4.2126723716666	8.679985294999936	-0.17678597322876358	-0.46165791389036215	-0.03998831446086829	0.6135264063809533	0.49877547987944043	-0.4013041288988259	-0.5806165348795032	-0.661458940806554	-0.37733717356783186	0.1565317948475906	-0.1783344514720369	-0.7468344548459902	-1.1909263287700134	-1.3061027765474578	-0.8160375939911618	-1.091028765576973	-1.1788996048561524	-1.2968679691577494	-1.290598567398489	-1.4394376878726334	-1.4390008634662848	lassa_confirmed	6	60	17	2021	4763841.55350664	3.8636394848044135	0.32627996960306577	31.074815879654466	3.391083526041605	12	Edo	north	4	-1.2999999999999998	6	12	1
NG012	admin1	2021-04-26	0.28953413467585115	0.24944644278019926	0.2704307013481833	0.33721155919313295	0.408189993955575	0.47692832497361065	0.5159929202984626	32.44507710690888	32.81750663977762	31.61298918199991	31.094251975209232	30.527429436711046	30.0130830857856	29.30640512622186	3.442307094999933	1.4668227233332658	0.4285264899999325	0.482070351666599	0.9221833133332661	4.2126723716666	8.679985294999936	-0.17678597322876358	-0.46165791389036215	-0.03998831446086829	0.6135264063809533	0.49877547987944043	-0.4013041288988259	-0.5806165348795032	-0.661458940806554	-0.37733717356783186	0.1565317948475906	-0.1783344514720369	-0.7468344548459902	-1.1909263287700134	-1.3061027765474578	-0.8160375939911618	-1.091028765576973	-1.1788996048561524	-1.2968679691577494	-1.290598567398489	-1.4394376878726334	-1.4390008634662848	lassa_confirmed	3	60	17	2021	4763841.55350664	3.8636394848044135	0.32627996960306577	31.074815879654466	3.391083526041605	12	Edo	north	4	-1.2999999999999998	3	12	1
NG023	admin1	2021-04-26	0.24059059013403877	0.21855701384952406	0.23314591487691946	0.2769427373777461	0.33495959558615807	0.3906616968961904	0.4075210366103719	35.45020999735492	33.63965779795245	32.544940871520055	32.414168470274554	31.53900083807412	29.89826333362796	28.392052630250067	1.7218275216666519	0.6639747349999856	0.09038197166665232	0.17303406166665233	0.2212673899999857	2.350529443333319	6.707937434999988	-0.4572020132505345	-0.4772761875630344	-0.6583361213191807	0.23133907443360302	-0.22158559781425083	-1.2723587119766564	-0.2314615013229442	-0.8322110107596836	-0.4598472098720891	-0.5651024442294493	-0.9683302878352523	-0.9057439807314914	-0.7423648671492716	-0.5278292311061341	-1.409048395764704	-1.05707175303986	-0.8092684631550083	-0.7792964549816912	-0.6802512077310285	-0.5906312731960244	-0.389527897425095	lassa_confirmed	0	60	17	2021	4612907.95499386	3.8314435439767403	0.2637831285787624	33.591907680034495	1.8780295447916555	23	Kogi	north	2.25	-0.6999999999999997	0	23	1
NG023	admin1	2021-04-26	0.24059059013403877	0.21855701384952406	0.23314591487691946	0.2769427373777461	0.33495959558615807	0.3906616968961904	0.4075210366103719	35.45020999735492	33.63965779795245	32.544940871520055	32.414168470274554	31.53900083807412	29.89826333362796	28.392052630250067	1.7218275216666519	0.6639747349999856	0.09038197166665232	0.17303406166665233	0.2212673899999857	2.350529443333319	6.707937434999988	-0.4572020132505345	-0.4772761875630344	-0.6583361213191807	0.23133907443360302	-0.22158559781425083	-1.2723587119766564	-0.2314615013229442	-0.8322110107596836	-0.4598472098720891	-0.5651024442294493	-0.9683302878352523	-0.9057439807314914	-0.7423648671492716	-0.5278292311061341	-1.409048395764704	-1.05707175303986	-0.8092684631550083	-0.7792964549816912	-0.6802512077310285	-0.5906312731960244	-0.389527897425095	lassa_confirmed	0	60	17	2021	4612907.95499386	3.8314435439767403	0.2637831285787624	33.591907680034495	1.8780295447916555	23	Kogi	north	2.25	-0.6999999999999997	0	23	1
NG029	admin1	2021-04-26	0.35087101428835227	0.3001249793602116	0.3299413321159009	0.3896695308988561	0.4268164828531558	0.4492166459454006	0.4671828911964895	32.01941467644447	31.59195671607409	30.235897786950016	29.834726931511135	29.3754743542326	29.12618316422228	29.787290466000133	3.6874054816666626	1.6199104016666608	0.4054352299999936	0.45148687166666046	1.0395186249999937	3.99690735166666	8.93851964166666	-0.10418112086892624	-0.45084115787124	-0.028455195601935546	0.5650040083945945	0.4364268009302285	-0.2804677379188361	-0.18558412430877202	-0.6129170938625178	-0.40376356186002593	0.0806132677101862	-0.10110864124017506	-0.3665623493322142	-0.6885600960005831	-1.0964781329085527	-0.6294442629181252	-0.6548146331399932	-0.7058740377124734	-1.0622963473595668	-1.165970084124301	-1.3114404958088277	-1.3745934822661232	lassa_confirmed	5	60	17	2021	5163781.32957407	3.9442542199180473	0.3731961032655281	29.70275060741307	3.64841174791667	29	Ondo	north	3.75	-1.2	5	29	1
NG029	admin1	2021-04-26	0.35087101428835227	0.3001249793602116	0.3299413321159009	0.3896695308988561	0.4268164828531558	0.4492166459454006	0.4671828911964895	32.01941467644447	31.59195671607409	30.235897786950016	29.834726931511135	29.3754743542326	29.12618316422228	29.787290466000133	3.6874054816666626	1.6199104016666608	0.4054352299999936	0.45148687166666046	1.0395186249999937	3.99690735166666	8.93851964166666	-0.10418112086892624	-0.45084115787124	-0.028455195601935546	0.5650040083945945	0.4364268009302285	-0.2804677379188361	-0.18558412430877202	-0.6129170938625178	-0.40376356186002593	0.0806132677101862	-0.10110864124017506	-0.3665623493322142	-0.6885600960005831	-1.0964781329085527	-0.6294442629181252	-0.6548146331399932	-0.7058740377124734	-1.0622963473595668	-1.165970084124301	-1.3114404958088277	-1.3745934822661232	lassa_confirmed	3	60	17	2021	5163781.32957407	3.9442542199180473	0.3731961032655281	29.70275060741307	3.64841174791667	29	Ondo	north	3.75	-1.2	3	29	1
NG032	admin1	2021-04-26	0.18031039074038852	0.1801393681710773	0.19599382160584045	0.22636319006237746	0.2807135369274735	0.3571174415175884	0.40298724168814026	38.116200472545636	36.37418032746954	35.77254344829103	36.462283292857244	35.66565121800012	32.8271751928078	30.167031560823688	1.1588222216666682	0.480755856666668	7.926016666680231e-4	7.088338906130231e-4	0.03465919222394635	1.4863933533333344	4.902817281666667	0.1268203588019029	-0.6759957811188151	-1.7417992234697413	-1.6403673511057197	-1.2509787709285745	-0.6169085957309751	-0.41695034875074133	0.16315598607892318	-1.1447405841520346	-2.0004235843014926	-0.9441260510431398	-0.6066089490278408	-0.7521373578957099	-0.581530304482957	-0.2817317539866254	-0.54128207388310845	-0.8037010842092349	-0.7158112525777471	-0.5863750700812916	-0.5541426503993911	-0.5286421590903781	lassa_confirmed	0	60	17	2021	4609263.80292245	3.830653241571463	0.17437662803891568	36.58972710638641	1.1523395641666678	32	Plateau	north	1.25	-0.5999999999999996	0	32	1
NG032	admin1	2021-04-26	0.18031039074038852	0.1801393681710773	0.19599382160584045	0.22636319006237746	0.2807135369274735	0.3571174415175884	0.40298724168814026	38.116200472545636	36.37418032746954	35.77254344829103	36.462283292857244	35.66565121800012	32.8271751928078	30.167031560823688	1.1588222216666682	0.480755856666668	7.926016666680231e-4	7.088338906130231e-4	0.03465919222394635	1.4863933533333344	4.902817281666667	0.1268203588019029	-0.6759957811188151	-1.7417992234697413	-1.6403673511057197	-1.2509787709285745	-0.6169085957309751	-0.41695034875074133	0.16315598607892318	-1.1447405841520346	-2.0004235843014926	-0.9441260510431398	-0.6066089490278408	-0.7521373578957099	-0.581530304482957	-0.2817317539866254	-0.54128207388310845	-0.8037010842092349	-0.7158112525777471	-0.5863750700812916	-0.5541426503993911	-0.5286421590903781	lassa_confirmed	0	60	17	2021	4609263.80292245	3.830653241571463	0.17437662803891568	36.58972710638641	1.1523395641666678	32	Plateau	north	1.25	-0.5999999999999996	0	32	1
