adminCode	adminLevel	date	evi_0	evi_30	evi_60	evi_90	evi_120	evi_150	evi_180	temperature_0	temperature_30	temperature_60	temperature_90	temperature_120	temperature_150	temperature_180	precip_0	precip_30	precip_60	precip_90	precip_120	precip_150	precip_180	spi1_0	spi1_30	spi1_60	spi1_90	spi1_120	spi1_150	spi1_180	spi3_0	spi3_30	spi3_60	spi3_90	spi3_120	spi3_150	spi3_180	spi6_0	spi6_30	spi6_60	spi6_90	spi6_120	spi6_150	spi6_180	variable	cases	windowLength	epiWeek	year	population	logpop	evi_0avg	temperature_0avg	precip_0avg	polyid	adminName	region	precip	spi	y	polyid2	region2	yt	ys
NG029	admin1	2018-03-05	0.313772499083846	0.343702460670962	0.384115450448139	0.425614178631212	0.494452566639045	0.532822012560457	0.541432153629334	29.2814573501501	28.7648764024001	29.3065556303078	29.2989827065334	27.8946118177502	28.199727539778	26.8712270665003	1.70433884833334	0.316691505000004	0.836018693333338	2.40954169833334	5.36270965000001	6.00672109166667	6.61839780166668	-0.243436490727592	-0.832648818035227	0.367327873102285	-0.678623278387666	-1.69878789729302	-1.01681097692507	0.0386503885821457	0.919746917435678	-0.548997828343484	-1.69535041847069	-1.80839909468889	-1.00567483434981	-0.18127445346578	0.218581757670424	-1.20263227806419	-1.05875994834858	-0.783526572652332	-0.724484235633137	-0.740098228800591	-0.627585637027102	-0.673813415022521	lassa_confirmed	3	60	10	2018	4807555.5	3.87277383586999	0.316657190940776	29.5518939795077	0.912193863020836	29	Ondo	north	6	-0.8	3	29	1	17	14
NG032	admin1	2018-03-05	0.181240832178966	0.201926498572917	0.239879779985018	0.306645297635778	0.380644179170467	0.403689262222515	0.378390545652823	35.3076334525001	33.7115944607926	34.2340646694616	33.1099543858519	30.1770523577274	28.4570812622001	28.5515484669232	0.0725340650000042	0.00319219500000425	0.00737988000000425	0.287086925000004	3.37278707166667	7.48125043666667	7.71277872833333	0.110158918060183	-0.482199510896742	-0.71147947747924	-1.73616590246525	-1.16020825885114	0.118268978108037	0.00573487726465583	-0.180234295398856	-1.82572851324264	-1.75872277554677	-0.996519014316698	-0.338546363556618	-0.00184744213055827	-0.191116715451048	-0.954079589582311	-0.698258925106943	-0.774574785041929	-0.727416736470251	-0.562328381306766	-0.501283409092197	-0.890261965249637	lassa_confirmed	1	60	10	2018	4301177	3.76147379916906	0.185477634258699	34.7804116377658	0.0577165096930946	32	Plateau	north	7.25	-0.6	1	32	1	2	1
NG035	admin1	2018-03-05	0.201677448286621	0.236051920369622	0.300440761760369	0.39033164742863	0.467909812909156	0.495028726451452	0.488077648999623	34.0347026326546	31.9953664490878	31.911844659965	31.1993684999246	29.0697874405129	27.5093674577242	26.7799784106452	0.255878046666672	0.00959944000000528	0.0718503700000053	1.33116127500001	5.76790846666667	8.86461892	8.67285684500001	0.329852142698241	-0.479898694828399	-0.231928250505143	-1.0749483428671	-1.27362155097388	-0.547036962676158	-0.153287474239215	0.469104262021289	-1.22452767571298	-1.86957867270378	-1.74040789310669	-1.11974923779597	-0.260609826807142	0.312801774463806	-1.68671429707149	-1.53295431916944	-1.25653558023954	-0.975209522904054	-0.522427327861745	-0.0522074859375959	0.0886485268002023	lassa_confirmed	0	60	10	2018	2980113.25	3.39454639614495	0.207804087932783	33.4918522461476	0.146579687285019	35	Taraba	north	8.75	-0.6	0	35	1	0	0
NG005	admin1	2018-03-12	0.167242512518866	0.181600991296805	0.207204371897798	0.258156891518925	0.332767295149544	0.377804049863296	0.353654071447685	36.1785224890001	32.88371568925	34.2989241210546	35.5028047641091	33.5245028415687	30.4347426864763	29.7754429842779	0.021290808791572	0.00191063712490532	0.00215310031537535	0.0259522136487087	1.8351023966667	5.88048297333337	7.90419135333337	0.738975139991176	0.472156130891066	-0.132058498761043	-1.10366124947189	-1.03780924955488	0.0805984275729279	0.224983490901317	0.362163492042241	-0.873547242161899	-1.14834926426604	-0.305921148153435	0.255193721852372	0.304861756525806	0.00804513298527892	-0.261130892219247	0.172653180015659	0.0810886094670946	0.0197753522967879	0.00459598713160258	-0.0164201513161099	-0.317478284314106	lassa_confirmed	1	60	11	2018	6515488	4.17676720483322	0.173602392244097	34.6249325251888	0.0223603601342954	5	Bauchi	south	5.75	0	1	5	2	11	10
NG007	admin1	2018-03-12	0.198830888291702	0.224074550736749	0.279859196047123	0.345986088425332	0.403243225738643	0.421476097929343	0.431297021124706	34.1812379131111	32.3724820796296	31.6612474556863	31.4034073562381	29.20942848925	28.0041774304	27.8515186911666	0.574634136666635	0.107048274999968	0.166986768333302	0.934579703333302	4.3320280183333	8.21735580166663	8.39642908666663	0.684451853123247	0.0969336514520968	-0.129669953843861	-0.620290227245263	-1.12510331821041	-0.454590342115087	0.255326700897083	0.644667640659533	-0.575244112059363	-1.48982187067257	-1.35245046984674	-0.630477168883397	0.0756513553533561	0.227310982739697	-1.2297006099435	-0.858108530201954	-0.707310737950799	-0.64575274720123	-0.488332516583818	-0.218802728559307	-0.291204824975661	lassa_confirmed	0	60	11	2018	5796929.5	4.05991347381486	0.202434912527545	33.9187472159641	0.442018096435876	7	Benue	south	8	-0.5	0	7	2	0	0
NG011	admin1	2018-03-12	0.214009820465214	0.249608871566083	0.312612702969305	0.356578234785351	0.389318397397833	0.414308841132503	0.431936131236099	32.031100365846	31.0501455615555	30.7947166423703	30.7273391387057	28.7263310726663	29.0029470389997	29.6004025191993	1.91814173500003	0.329669510000027	0.39293058833336	2.45692611000003	6.19716921833336	9.70139346000002	10.126081565	1.01001692402151	0.0465608870629203	-0.541644417589562	-0.516771250174067	-0.545789373377432	-0.250117521141452	-0.209295105913169	1.0173758696927	-0.216118746727799	-0.805132268525512	-0.714509825311509	-0.510620796765298	-0.413956151232123	-0.532030529558666	-0.261153302027542	-0.516460385697876	-0.67541774469707	-0.701366212354393	-0.679992237297642	-0.624654566225055	-0.770088296721523	lassa_confirmed	0	60	11	2018	2984389.5	3.39598029630794	0.229019947131238	32.2956137772082	1.08336737302085	11	Ebonyi	south	9.5	-0.7	0	11	2	0	0
NG012	admin1	2018-03-12	0.258647654693495	0.304179766782416	0.375860788672027	0.407603579722332	0.44149987549421	0.471737936076254	0.486501290807117	30.8796267666856	29.7550626685454	29.7233292669714	30.0628107443845	28.4726856014736	27.4075629309229	27.4149875936361	2.0263907316666	0.27457686833327	0.549931904999937	2.0867368166666	5.07056957333327	7.6810870366666	8.48252550166661	0.412185581400776	-0.480068900206689	-0.070655678308934	-0.268779902266248	-1.08640645314325	-0.981049277017725	-0.226394992831535	0.905577534955346	-0.290671134701914	-1.16957412057154	-1.32823379458665	-0.795367766890361	-0.240978234280804	-0.0228709185303054	-0.728772664891684	-0.756274685273915	-0.626019995629057	-0.581060882047905	-0.593256941782285	-0.57842174345337	-0.722241552084483	lassa_confirmed	3	60	11	2018	4465549	3.79897725609099	0.274201110185263	31.0301393246566	1.27724429391871	12	Edo	north	7.5	-0.6	3	12	1	55	52
NG023	admin1	2018-03-12	0.222590103477094	0.241373173309002	0.295538729780072	0.327935153682872	0.371386079322168	0.409814801775475	0.440007921002901	32.6397439031112	30.6144523085283	30.3264259388	29.8997310848261	28.2723004535294	27.5727633980001	27.8963001280001	0.526509453333322	0.160007541666655	0.120810064999989	0.832166958333322	3.73375551999999	7.19783855666666	7.91856683333332	0.422429888626249	-0.072145476696753	-0.255332164331635	-0.646006747826847	-0.869756592258781	-0.259377376456874	0.062063428771544	0.318053971206395	-0.712070934408454	-1.21620049038226	-0.908523818287564	-0.268373827710137	0.0752709585660596	-0.0863087025595892	-0.78036370242967	-0.374979382807144	-0.379541839680924	-0.425261968499895	-0.33488364175393	-0.210394102408111	-0.479328182649426	lassa_confirmed	1	60	11	2018	4298174	3.76077537434093	0.22624301465064	32.4016911040637	0.497538786249989	23	Kogi	north	7	-0.4	1	23	1	1	0
NG029	admin1	2018-03-12	0.318445551671549	0.331448918309251	0.378112180762225	0.412605303775019	0.47735540726509	0.527963152466593	0.539539779949167	29.6374044758334	28.8451301444256	29.1305069499001	29.4632974301334	28.1639409092633	28.0331267485457	28.1859362332503	2.36436216	0.424925063333338	0.692356505000004	1.68180565333334	4.20649080166667	6.66391584166667	7.23058191666668	0.188491456543027	-0.736532221013728	0.0548458776001725	-0.340783291699543	-1.48046711448286	-1.26145720725771	-0.207855645107634	1.12061064827303	-0.184272391700256	-1.43083943764719	-1.82329731550503	-1.23167184130147	-0.37025241912958	0.14982114141801	-1.04343875768451	-1.1288502024544	-0.848115682773606	-0.730130970264746	-0.734706278504642	-0.66141126310888	-0.649568155865613	lassa_confirmed	1	60	11	2018	4807555.5	3.87277383586999	0.31214519643536	29.7877971712739	1.40924447239584	29	Ondo	north	6.5	-0.8	1	29	1	10	9
NG032	admin1	2018-03-12	0.178668285392326	0.195922915254417	0.229459245924639	0.288177615402204	0.3664447463353	0.404393746033997	0.385905153126778	35.816644379579	34.3232374989092	34.1255686195295	33.5571938004907	31.0010669682918	28.2358099199395	28.7498477364446	0.103524428333338	0.00318870166667091	0.00586116500000425	0.0277276733333376	2.48221752833334	6.84610592	7.56071861166667	0.238378582980698	-0.334839257325809	-0.650676664370457	-1.46855809253802	-1.38512292095847	-0.197216161493183	0.124996211410912	0.041812276868043	-1.41059730020268	-1.82969583467226	-1.1945436021331	-0.485153881269983	-0.0674454644147273	-0.11570068316248	-1.13199026411882	-0.736179623588919	-0.752401955114644	-0.743182508719604	-0.607564931561989	-0.507408739206486	-0.772366179492282	lassa_confirmed	0	60	11	2018	4301177	3.76147379916906	0.180598644882611	35.3065797888292	0.115437582297261	32	Plateau	north	6.75	-0.7	0	32	1	1	1
NG035	admin1	2018-03-12	0.198696686407526	0.225552859606	0.283209272835526	0.367552428345519	0.453213870061422	0.493593581467304	0.491109332206726	34.4870421613091	32.7141270651035	31.8354546974643	31.5695000571482	29.6932763282326	27.4425753250001	27.0747231019356	0.424311495000005	0.00839787666667195	0.0712075750000053	0.561252860000005	4.47593905333334	8.570778695	8.77660885333334	0.506254124738619	-0.281653393979512	-0.311558485518514	-0.829772132752582	-1.27320857056619	-0.752605717848653	-0.217277562449378	0.639332204391547	-0.789586106573156	-1.75161695174658	-1.7949382706336	-1.28767470549803	-0.470950266198828	0.196815855934856	-1.69527184844844	-1.5735567007744	-1.32758273748288	-1.04051028944155	-0.640354218487118	-0.160403473742452	0.0741345742977574	lassa_confirmed	5	60	11	2018	2980113.25	3.39454639614495	0.20153953110592	33.9741054812802	0.287712968183938	35	Taraba	north	8.5	-0.7	5	35	1	13	8
NG005	admin1	2018-03-19	0.165078783346981	0.177589174567772	0.199629331864527	0.242954549079766	0.315942140794185	0.373348793839844	0.364206956870341	37.4591420580001	32.9268450916141	33.5974893765455	35.8139717380364	34.3160458655556	30.8721602209566	29.6517856398334	0.0213126671249053	0.00177442879157198	0.00184280031537535	0.0263561703153753	0.952298238333369	4.6399675466667	8.19098519333337	0.731003071470673	0.584068117324096	0.0464091836239529	-0.847628516332545	-1.2472153659077	-0.218226692803627	0.408539924945917	0.520040308938476	-0.502375908754949	-1.25595136704597	-0.557665717268999	0.205952773048413	0.317960754217031	0.127724044190853	-0.499331787322801	0.159786306631581	0.117897988059167	0.0220534752745095	0.008120891809619	-0.0093446272445138	-0.192923296953838	lassa_confirmed	1	60	12	2018	6515488	4.17676720483322	0.170076017556103	35.2188416666914	0.0362747070092954	5	Bauchi	south	4.5	0	1	5	2	7	6
NG007	admin1	2018-03-19	0.199594029726699	0.214444556898615	0.266194875250215	0.329455109049565	0.393017005997791	0.419838376365932	0.427726771142313	34.7764088251628	32.6017535806296	31.7939051516226	31.5945310750222	29.5667375596571	28.108237475	28.2173245605454	0.614649746666635	0.140183644999968	0.149269039999968	0.485739259999968	3.7915869533333	7.7977669533333	8.25027717499997	0.701883369719956	0.316530709597905	-0.158067158077882	-0.41330075332687	-1.07429572375924	-0.758590384260206	0.202282953355347	0.754433042146437	-0.182109524057996	-1.36875805423095	-1.47848328850871	-0.83283584622816	-0.0663226818298272	0.278872371455584	-1.33388171423816	-0.933368069433803	-0.724554624199491	-0.657990463909243	-0.545026374400573	-0.285919304764874	-0.204889430293376	lassa_confirmed	0	60	12	2018	5796929.5	4.05991347381486	0.200653716545467	34.1317965365987	0.602401785394209	7	Benue	south	7.75	-0.6	0	7	2	0	0
NG011	admin1	2018-03-19	0.215686928033733	0.236749628298694	0.299739027837349	0.347278719077343	0.381782417905714	0.409498653633266	0.428212214118266	32.2445471919046	31.0937116541175	30.958748082909	30.8306375995788	28.7263310726663	29.2038138262219	29.6004025191993	2.17209486666669	0.57372094833336	0.30723154833336	1.13076545000003	5.9742317266667	10.6387450783334	9.11391965833336	1.01883258906185	0.40921298555061	-0.526667576656489	-0.530280570043942	-0.529138881835231	-0.379763345321207	-0.117810432237159	1.22916589539778	0.119877571305262	-0.767741440276696	-0.772176423066869	-0.550927554567788	-0.425878140138987	-0.469334849602652	-0.217871106364776	-0.44812254157582	-0.655753356658762	-0.702291286760856	-0.689145738098645	-0.639435484224921	-0.695168116498082	lassa_confirmed	2	60	12	2018	2984389.5	3.39598029630794	0.227609394890717	32.4773394028128	1.35734044156252	11	Ebonyi	south	10.5	-0.7	2	11	2	26	24
NG012	admin1	2018-03-19	0.25891778464778	0.287959387909882	0.363489764810171	0.401134603806455	0.432105767293084	0.465152032448377	0.480596939634036	31.0738787647332	29.8438002660888	29.8157808077948	30.2868093928571	28.5671088573332	27.323497569857	27.5551135933331	2.14417625833327	0.529599844999937	0.368823019999937	1.4441079516666	4.8992906166666	7.62692792833327	7.66183606333327	0.730124553676237	-0.328417262485519	-0.280876643888229	-0.0682073811763364	-0.89788069482412	-1.16203500521728	-0.393384477070614	1.13765720113117	0.0162299408541957	-1.00545303842907	-1.37235990203792	-0.975183475616596	-0.340202020806607	-0.0337304217494119	-0.626322569892517	-0.813503587334466	-0.644128900432367	-0.586848309695282	-0.58447653984242	-0.590918031488026	-0.648184528465023	lassa_confirmed	3	60	12	2018	4465549	3.79897725609099	0.270952771317268	31.1453175096259	1.55182312430751	12	Edo	north	7.5	-0.6	3	12	1	77	74
NG023	admin1	2018-03-19	0.228678229068531	0.230782983987357	0.285727813519991	0.319712712283846	0.360352489736138	0.402235345818157	0.431922549397675	32.8833728749546	30.9018859739623	30.3982156049804	30.4409126520435	28.6365388796757	27.3262785174815	27.8277074857648	0.550558888333322	0.188243761666655	0.112364336666655	0.548722314999989	3.37409193666665	6.88549059499999	7.65787672333332	0.450421645542999	0.108522824412696	-0.270474959122201	-0.490977154702225	-0.889661042180961	-0.492884859952161	0.121741256284531	0.456121157678682	-0.403970433243322	-1.19223472822465	-1.04369419439257	-0.427675496132687	0.046713966093193	0.00884322942013801	-0.903395675891034	-0.45285523263418	-0.338998605555583	-0.432263033316892	-0.366739521256329	-0.237710920041437	-0.339315452216278	lassa_confirmed	1	60	12	2018	4298174	3.76077537434093	0.225055030345187	32.6220614441677	0.646887804895822	23	Kogi	north	6.75	-0.4	1	23	1	5	4
NG029	admin1	2018-03-19	0.32783545107842	0.321091756753051	0.370122412416795	0.401982192112056	0.460383975871066	0.521613653087112	0.538774151353936	29.5987843006061	28.952077163174	29.1185680229524	29.5954508335626	28.2534857939001	28.1807680085002	28.3215102927503	2.60705126833334	0.778729876666671	0.505944850000004	1.42827108833334	4.09325045833334	6.28837871166667	6.04045329333334	0.620419403813647	-0.640415623992229	-0.25763611790194	-0.0029433050114193	-1.26214633167271	-1.50610343759036	-0.454361678797413	1.32147437911038	0.180453044942973	-1.1663284568237	-1.83819553632116	-1.45766884825314	-0.559230384793381	0.0810605251655966	-0.884245237304837	-1.19894045656022	-0.912704792894881	-0.735777704896354	-0.729314328208693	-0.695236889190658	-0.625322896708705	lassa_confirmed	2	60	12	2018	4807555.5	3.87277383586999	0.311793966500902	29.8429670261951	1.75952555760417	29	Ondo	north	6.25	-0.8	2	29	1	9	7
NG032	admin1	2018-03-19	0.176769520833867	0.190653561535072	0.220053156338661	0.271334028116433	0.349568047501407	0.400934685196623	0.392413203744234	36.5112741918597	34.3459008980715	34.1039743740386	34.1237146347548	31.5684056092401	28.5747581264738	28.3239761322859	0.106922221666671	0.00223416333333758	0.00571459000000425	0.0244354383333376	1.78099696333334	5.79181484833334	7.57585609833333	0.366598247901214	-0.187479003754875	-0.589873851261674	-1.20095028261079	-1.6100375830658	-0.512701301094403	0.244257545557167	0.263858849134942	-0.995466087162727	-1.90066889379774	-1.3925681899495	-0.631761398983347	-0.133043486698896	-0.0402846508739113	-1.30990093865532	-0.774100322070895	-0.730229125187359	-0.758948280968957	-0.652801481817212	-0.513534069320774	-0.654470393734927	lassa_confirmed	1	60	12	2018	4301177	3.76147379916906	0.176869433068275	35.5643270371195	0.200423233755595	32	Plateau	north	5.75	-0.7	1	32	1	1	0
NG035	admin1	2018-03-19	0.19777717512653	0.216461461372611	0.267293498034545	0.345653805879223	0.436422463954034	0.489452843142556	0.493423854156637	34.9943099863334	32.8571670325264	31.8530633501404	31.8796350569819	30.0559441305778	27.989173388353	27.2983931288667	0.479229765000005	0.0393783783333386	0.0605699800000053	0.342384728333339	3.48207934666667	7.63142111666667	8.89422780833334	0.682656106778996	-0.0834080931306251	-0.391188720531886	-0.584595922638062	-1.2727955901585	-0.958174473021149	-0.281267650659542	0.809560146761805	-0.354644537433336	-1.63365523078938	-1.8494686481605	-1.4556001732001	-0.681290705590513	0.0808299374059049	-1.7038293998254	-1.61415908237936	-1.39862989472621	-1.10581105597904	-0.758281109112491	-0.268599461547308	0.0596206217953124	lassa_confirmed	1	60	12	2018	2980113.25	3.39454639614495	0.197511835341429	34.2258645432439	0.437462794317626	35	Taraba	north	7.5	-0.8	1	35	1	3	2
NG005	admin1	2018-03-26	0.1631989838756	0.173952819711286	0.193152682300916	0.229941344148697	0.298114380351648	0.364810556973877	0.37211385101384	38.6149386660001	33.1206108727932	33.0857079173092	35.4350111225556	35.0151874203334	31.7752586541633	29.5633790318975	0.0852535733333687	0.018106533791572	0.00177755712490532	0.00264481698204202	0.354269821982042	3.64958468333337	8.19339342333337	0.723031002950171	0.695980103757125	0.224876866008949	-0.591595783193197	-1.45662148226051	-0.517051813180181	0.592096358990518	0.677917125834712	-0.131204575347999	-1.36355346982589	-0.809410286384564	0.156711824244455	0.331059751908256	0.247402955396426	-0.737532682426356	0.146919433247504	0.154707366651239	0.0243315982522311	0.0116457964876354	-0.00226910317291774	-0.0683683095935704	lassa_confirmed	1	60	13	2018	6515488	4.17676720483322	0.167336354456201	35.7349495435397	0.0720951002562843	5	Bauchi	south	3.5	0	1	5	2	11	10
NG007	admin1	2018-03-26	0.205687094141199	0.207174182062231	0.252168896383526	0.313022955676468	0.380725811650295	0.41738181681491	0.42524501688118	35.3342923411282	32.88011987396	32.0405590713704	31.7591600875745	30.028892757282	28.2465064799166	28.0104512767272	0.831535944999968	0.283027859999968	0.0880624899999683	0.253312851666635	2.7702959283333	6.99449866999997	8.6152244383333	0.719314886316665	0.536127767743713	-0.186464362311903	-0.206311279408477	-1.02348812930807	-1.06259042640532	0.149239205813611	0.864198443633342	0.211025063943371	-1.24769423778933	-1.60451610717068	-1.03519452357292	-0.208296719013011	0.330433760171471	-1.43806281853283	-1.00862760866565	-0.741798510448184	-0.670228180617257	-0.601720232217327	-0.353035880970442	-0.118574035611091	lassa_confirmed	0	60	13	2018	5796929.5	4.05991347381486	0.201945162460487	34.3484271280975	0.805197252060876	7	Benue	south	6.75	-0.7	0	7	2	0	0
NG011	admin1	2018-03-26	0.22293328951491	0.226280398814772	0.284185726648249	0.337094313598013	0.374444567336536	0.404484180455577	0.42487587781624	32.2979814434664	31.1858986968484	31.1815708204323	30.8408258525713	29.3112750783331	28.7739851234281	29.6004025191993	2.50060222333336	1.03624570166669	0.169846276666694	0.614406960000027	5.08119037000003	9.75734385500002	9.22914766000002	1.02764825410219	0.7718650840383	-0.511690735723416	-0.543789889913818	-0.51248839029303	-0.509409169500962	-0.0263257585611492	1.44095592110287	0.455873889338323	-0.73035061202788	-0.829843020822228	-0.591234312370278	-0.437800129045851	-0.406639169646637	-0.17458891070201	-0.379784697453763	-0.636088968620453	-0.703216361167319	-0.698299238899648	-0.654216402224788	-0.62024793627464	lassa_confirmed	0	60	13	2018	2984389.5	3.39598029630794	0.229928343950892	32.6114281202891	1.69832989864585	11	Ebonyi	south	9.75	-0.7	0	11	2	4	4
NG012	admin1	2018-03-26	0.267691185601866	0.275230855632202	0.34614738265286	0.394282384805746	0.422723768620795	0.457661370901043	0.478399649399103	31.3954421844999	30.0804877381999	29.8691882654285	29.8651817605161	28.8143409295237	27.7117389961427	27.638922802727	2.9340490616666	1.12197063999994	0.24631115333327	0.90954068833327	4.03761844333327	7.29820115333327	7.70634650999994	1.0480635259517	-0.176765624764349	-0.491097609467525	0.132365139913575	-0.709354936504991	-1.34302073341684	-0.560373961309692	1.36973686730699	0.323131016410306	-0.841331956286609	-1.41648600948919	-1.15499918434283	-0.439425807332409	-0.0445899249685184	-0.523872474893351	-0.870732489395018	-0.662237805235678	-0.592635737342659	-0.575696137902555	-0.603414319522683	-0.574127504845562	lassa_confirmed	2	60	13	2018	4465549	3.79897725609099	0.272826808543271	31.1487694961904	1.88238263003668	12	Edo	north	7.25	-0.6	2	12	1	44	42
NG023	admin1	2018-03-26	0.23902480787538	0.22408954218658	0.272317982729391	0.312119536084768	0.349643703509316	0.393667950826024	0.425104058718887	33.4691305962501	31.1777400624681	30.3927662462308	30.4260914069788	29.09179848925	27.493125047742	27.7821578447369	0.762299181666655	0.328238166666655	0.0956903949999885	0.221063749999988	2.47133236333332	5.80043197833332	7.91646954999999	0.478413402459748	0.289191125522145	-0.285617753912767	-0.335947561577602	-0.909565492103141	-0.726392343447449	0.181419083797519	0.594188344150969	-0.095869932078189	-1.16826896606703	-1.17886457049759	-0.586977164555237	0.0181569736203264	0.103995161399865	-1.0264276493524	-0.530731082461217	-0.298455371430241	-0.43926409813389	-0.398595400758729	-0.265027737674763	-0.19930272178313	lassa_confirmed	0	60	13	2018	4298174	3.76077537434093	0.22727757700374	32.8101225768169	0.808912139166656	23	Kogi	north	5.75	-0.4	0	23	1	2	2
NG029	admin1	2018-03-26	0.339538917359557	0.315124716265861	0.359227976566028	0.393370126260409	0.444238534111445	0.512218664275129	0.537542681493056	29.6766385317334	28.8924954541819	29.1677245313637	29.5350684808236	28.5242098240001	27.7736037735386	28.3215102927503	3.38435837833334	1.31750848833334	0.330589508333338	1.05989399666667	3.33557062166667	5.81982438500001	6.33489133333334	1.05234735108427	-0.544299026970729	-0.570118113404052	0.334896681676704	-1.04382554886255	-1.750749667923	-0.700867712487192	1.52233810994774	0.545178481586201	-0.901817476000199	-1.8530937571373	-1.6836658552048	-0.748208350457181	0.0122999089131829	-0.725051716925162	-1.26903071066603	-0.977293903016156	-0.741424439527963	-0.723922377912743	-0.729062515272437	-0.601077637551796	lassa_confirmed	3	60	13	2018	4807555.5	3.87277383586999	0.316335244123232	29.8327453083407	2.13920248989584	29	Ondo	north	5.75	-0.8	3	29	1	13	10
NG032	admin1	2018-03-26	0.174181863980111	0.18603709338791	0.211491692562917	0.256286331123781	0.330672812107278	0.3940794021641	0.398587531298734	36.8727907390546	34.3358828365001	34.1111058661133	34.284370569154	32.1648615113963	29.2792264884287	28.0601843023705	0.325942873333338	0.0580007016666709	0.00555957166667091	0.0148265133333376	0.901500130000004	4.54373944	7.99656908833333	0.49481791282173	-0.0401187501839418	-0.529071038152891	-0.933342472683564	-1.83495224517313	-0.828186440695623	0.363518879703423	0.48590542140184	-0.580334874122771	-1.97164195292323	-1.5905927777659	-0.778368916696711	-0.198641508983066	0.0351313814146569	-1.48781161319183	-0.812021020552871	-0.708056295260074	-0.774714053218309	-0.698038032072435	-0.519659399435063	-0.536574607977573	lassa_confirmed	1	60	13	2018	4301177	3.76147379916906	0.174381225420363	35.6462370716974	0.349518618541668	32	Plateau	north	4.5	-0.7	1	32	1	4	3
NG035	admin1	2018-03-26	0.197869154245178	0.208877994224852	0.252615344479223	0.324935788156145	0.41732314028463	0.482363696583523	0.494867697617282	35.4683744656154	32.9044088659643	32.086350643579	32.0308073086909	30.44699557532	28.4838382406487	27.2828554768966	0.749251676666672	0.127098505000005	0.016917031666672	0.130436203333339	2.47407194000001	7.07657774	9.17981429500001	0.859058088819374	0.114837207718262	-0.470818955545258	-0.339419712523543	-1.27238260975081	-1.16374322819364	-0.345257738869705	0.979788089132064	0.0802970317064839	-1.51569350983218	-1.9039990256874	-1.62352564090216	-0.891631144982198	-0.035155981123046	-1.71238695120235	-1.65476146398432	-1.46967705196954	-1.17111182251654	-0.876207999737864	-0.376795449352163	0.0451066692928675	lassa_confirmed	2	60	13	2018	2980113.25	3.39454639614495	0.196147971896336	34.4421293242491	0.648210045032503	35	Taraba	north	7	-0.9	2	35	1	5	3
NG005	admin1	2018-04-02	0.161389832449944	0.170722524436606	0.187518975695531	0.218780121607958	0.280426276545962	0.352676352335144	0.3767309106634	39.4943593869819	34.2726286251035	32.1261260508572	34.9263341525455	35.4323185115637	32.5886580558368	29.932313573436	0.0909955583333687	0.0212577204582386	0.00222700212490532	0.00241690364870868	0.141700060315375	2.90257332000004	7.6287733016667	0.714215354481516	0.749224942374679	0.328269291191456	-0.361516947541753	-1.43284619207962	-0.768572814244116	0.464802153771355	0.808531432867558	0.159179013175652	-1.35076752797083	-1.010003703549	0.0177504407094326	0.318503513171747	0.28802018806566	-0.89062134083262	0.0451274014853236	0.189196302938044	0.0337622655630016	0.0168463370397173	6.39668312957686e-05	-0.0255172536938762	lassa_confirmed	0	60	14	2018	6515488	4.17676720483322	0.165186826911111	36.4747888989125	0.10229847391376	5	Bauchi	south	2.75	0	0	5	2	2	2
NG007	admin1	2018-04-02	0.21602526126661	0.202128053839263	0.238834770291034	0.297660523177985	0.366766185123969	0.412869769715106	0.423310510035554	36.1419603129375	33.3254250109796	31.8187313508889	31.774084380653	30.9009491504878	28.4558198649629	27.8822500650666	1.0705362333333	0.495077601666635	0.0959863199999683	0.168376039999968	1.9144201733333	5.9337537683333	8.3129747533333	0.705621033190114	0.662039903213193	-0.185405423306799	-0.0931592626858337	-0.886419550854624	-1.19042736821905	-0.0637331450713633	0.93096281562381	0.503540695890657	-1.08070286806112	-1.64547534895466	-1.19040827442421	-0.370301726582987	0.258189403160306	-1.47710280671564	-1.09575347585036	-0.761346265475291	-0.685140027059623	-0.630018540005212	-0.415440413676561	-0.132509987723577	lassa_confirmed	0	60	14	2018	5796929.5	4.05991347381486	0.20556275303733	34.6971039547382	0.926500304352542	7	Benue	south	5.75	-0.7	0	7	2	1	1
NG011	admin1	2018-04-02	0.234385723416144	0.218439638351911	0.268292442554149	0.326543710605096	0.367188138385177	0.398548057217466	0.42066735975691	33.5591389397996	31.3758942373332	30.9720679987368	30.7998998470832	30.2036321675712	28.9693654572496	29.2055606942496	2.99158900000003	1.74810618166669	0.191403320000027	0.389145945000027	3.98571818833336	8.01780692666669	9.43202330500002	1.00717777887996	0.998682497541067	-0.419706096706966	-0.560900355932084	-0.499402124627085	-0.567197148217404	-0.0834300329103381	1.61421214998218	0.745074408071873	-0.648114012770306	-0.853206190559704	-0.640367056768904	-0.458797822447811	-0.398627879780441	-0.0972446660070154	-0.316801839308242	-0.60432332814052	-0.700700529317753	-0.700176830974655	-0.668223450553496	-0.605650528796655	lassa_confirmed	1	60	14	2018	2984389.5	3.39598029630794	0.235088447934728	32.8001668012022	1.89792908500002	11	Ebonyi	south	8	-0.8	1	11	2	3	2
